ID,Name,Handle,TweetText,TweetCreateTime,TweetURL,ReplyCount,QuoteCount,RetweetCount,LikeCount,BookmarkCount,Views,AllImageURL,VideoURL,Bio,CanDM,AccountCreateDate,Location,FollowersCount,FollowingCount,TotalFavouritesByUser,MediaCount,ProfileBannerURL,ProfileURL,AvatarURL,PostCount,Verified,IsBlueVerified
1880434590223089852,Costco Insider,@Costco_Insider,"Starting tomorrow is the January 2025 Hot Buys Coupons! https://t.co/ArMSmJzPmf They'll run from January 18th through January 26th. Check them out now! 

#costco #costcoinsider #costcobuys #costcodeals #costcohotbuys #costcohotdeals #costcoshopping #costcocouponbook",2025-01-17 17:58:37,https://x.com/Costco_Insider/status/1880434590223089852,77,2,4,14,0,8972,,,"All the deals and coupons available at Costco as well as insider information about upcoming changes, products, and other tips to become an expert Costco shopper",false,2010-06-29 16:06:46,United States,10779,12,13,59,https://pbs.twimg.com/profile_banners/161079363/1549570519,https://x.com/Costco_Insider,https://pbs.twimg.com/profile_images/1079222232/Paper-Hole1_normal.gif,431,false,true
1883239752603967971,Givemeliberty,@Marchmom410871,@Costco_Insider @Costco stop racist DEI in your company 🙏🇺🇸,2025-01-25 11:45:20,https://x.com/Marchmom410871/status/1883239752603967971,0,0,0,17,0,94,,,,false,2023-05-09 17:06:28,,174,124,4751,40,,https://x.com/Marchmom410871,https://pbs.twimg.com/profile_images/1869949275272097792/XWdKEIo4_normal.jpg,11238,false,false
1883824111111315588,Helen Robinson,@helenjr10,@Costco_Insider You can have Al Sharpton. Boycott Costco.,2025-01-27 02:27:22,https://x.com/helenjr10/status/1883824111111315588,0,0,1,7,0,44,,,Jesus is King of Kings and Lord of Lords. Rev 19:16 . God is the creator of all things. The world has gone mad. 🇮🇱,false,2016-04-19 09:13:13,"Living in the Slipstream ",688,1160,99190,253,https://pbs.twimg.com/profile_banners/722458037307375616/1738149030,https://x.com/helenjr10,https://pbs.twimg.com/profile_images/1884559694246912000/CSC8V88y_normal.jpg,31022,false,false
1884227227283513736,StevePoll,@PollSteveA,@Costco_Insider @Costco u have 2 weeks to reverse your budlight course else I will be cancelling my membership at my local store….getting statement of how much I spent in 2024….and posting that in my social media sites!!!  Done supporting WOKE companies,2025-01-28 05:09:12,https://x.com/PollSteveA/status/1884227227283513736,0,0,0,3,0,12,,,American First,false,2024-11-16 09:35:33,"Colorado, USA",75,29,743,34,https://pbs.twimg.com/profile_banners/1857839887715549184/1737933069,https://x.com/PollSteveA,https://pbs.twimg.com/profile_images/1883653027145605120/Q90yE4Wj_normal.jpg,1196,false,true
1883562974897647726,Bad Grandma,@sassylongpig,"@Costco_Insider We spend 1500 to 2000 a month at Costco.
Costco can fk off with their racist DEI policy of hiring based on skin color and gender than than qualifications.",2025-01-26 09:09:42,https://x.com/sassylongpig/status/1883562974897647726,1,0,0,4,0,62,,,"""If you want to find the secrets of the universe, think in terms of energy, frequency and vibration"" —Nikola Tesla

No DM's 

Begin using account Oct 2020",false,2013-01-12 06:46:41,,3160,3741,37020,599,https://pbs.twimg.com/profile_banners/1083190501/1610215594,https://x.com/sassylongpig,https://pbs.twimg.com/profile_images/1530026369240903680/M8IYo8aH_normal.jpg,17748,false,false
1882653673542877398,Cynthia Holt,@Ghostofcynthia,"@Costco_Insider Costco refuses to end it's destructive DEI practices. Boycott them into bankruptcy.

Go fuck yourself!",2025-01-23 20:56:28,https://x.com/Ghostofcynthia/status/1882653673542877398,8,1,6,76,0,2359,,,"Mother of two. Christian. Constitutionalist. 1A, 2A, Republic of America. Law & Order. Truth & Justice. ⚖️ God Bless Donald J. Trump. 🇺🇸 #MAGA  🚫NO DMS🚫",false,2024-06-02 08:24:20,MAGADONIA,52409,22368,100691,695,https://pbs.twimg.com/profile_banners/1797288059609759744/1737049382,https://x.com/Ghostofcynthia,https://pbs.twimg.com/profile_images/1886750858001498112/nIb-NGwm_normal.jpg,49084,false,true
1884194857700462974,crawford.,@crawfor96274010,@Costco_Insider Stop your DEI bullshit,2025-01-28 03:00:35,https://x.com/crawfor96274010/status/1884194857700462974,0,0,0,3,0,13,,,,false,2021-05-10 10:52:58,,204,682,7814,19,,https://x.com/crawfor96274010,https://pbs.twimg.com/profile_images/1400771082232209416/OwGEWkio_normal.jpg,2211,false,false
1883679536296141156,Davis Durham,@Durham676,@Costco_Insider Costco hates white customers,2025-01-26 16:52:53,https://x.com/Durham676/status/1883679536296141156,0,0,0,5,0,31,,,,false,2023-09-04 08:57:33,DMV,50,205,1801,28,,https://x.com/Durham676,https://pbs.twimg.com/profile_images/1698728138312716288/EiMh38LB_normal.jpg,1079,false,false
1883913226418827755,PolishPrincess 789,@BretoDebra26745,@Costco_Insider BOYCOTT COSTCO!,2025-01-27 08:21:29,https://x.com/BretoDebra26745/status/1883913226418827755,0,0,0,4,0,28,,,,false,2024-05-08 09:23:35,,38,127,11827,38,https://pbs.twimg.com/profile_banners/1788243233501327363/1731872504,https://x.com/BretoDebra26745,https://pbs.twimg.com/profile_images/1791352877597728768/BUEoqml2_normal.jpg,175,false,false
1823066115477471399,Boxem,@Boxem,"Shipping items to Amazon takes way too much time &amp; headache

Until today.

Boxem saves you hours with streamlined Amazon shipments &amp; analytics

Plus features like 2D barcodes make your business more profit

Get a free trial &amp; start making money on Amazon faster today",2024-08-12 11:36:47,https://x.com/Boxem/status/1823066115477471399,2,1,7,129,66,3326134,,,"The faster, simpler, and easier way to send Amazon FBA shipments. Try it free today with our launch special pricing 👇",false,2023-08-29 12:09:18,Free Trial 👉,1755,86,843,141,https://pbs.twimg.com/profile_banners/1696600870031347712/1721087089,https://x.com/Boxem,https://pbs.twimg.com/profile_images/1812995240904495104/4dghiLwr_normal.png,1098,false,true
1883992275283501311,SlyFly,@slyflygoingby,@Costco_Insider Just stopping by to add my vote for no DEI at Costco. I was low-key excited about the one opening in our area in the next year because we have an XL family but I guess I'll be sticking with Sam's Club if I need bulk mayonnaise and a cheap pizza lunch.,2025-01-27 13:35:35,https://x.com/slyflygoingby/status/1883992275283501311,0,0,0,5,0,39,,,"Pilot's wife, homeschool mom, reluctant farmer, cheerful skeptic, joyful pessimist, I have more kids than you.
Posts are mostly sarcasm so (don't) sue me.",false,2024-05-31 13:22:51,,37,107,1112,77,https://pbs.twimg.com/profile_banners/1796638251664482304/1721490129,https://x.com/slyflygoingby,https://pbs.twimg.com/profile_images/1814687053675712512/2lRZLi8z_normal.jpg,784,false,true
1883616122484019478,CaliGranny,@cali_granny,@Costco_Insider No more Costco until you ELIMINATE DEI !!,2025-01-26 12:40:54,https://x.com/cali_granny/status/1883616122484019478,0,0,0,11,0,66,,,,false,2022-11-10 19:25:27,,5,123,3047,24,,https://x.com/cali_granny,https://pbs.twimg.com/profile_images/1601849810796965888/OluDTmYc_normal.jpg,2332,false,false
1885784350874046897,JM28,@jm5605,@Costco_Insider Cancelled membership today… gonna try Sam’s👍 can’t support this companies attitude.  I know they are so big as not to car but I feel better👍👍,2025-02-01 12:16:40,https://x.com/jm5605/status/1885784350874046897,1,0,0,3,0,28,,,…,true,2015-07-27 06:32:46,..,28,61,808,2,,https://x.com/jm5605,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,4883,false,false
1836750107372589297,Broke Dad Deals,@Buyereviews,"Want to catch Amazon PRICE ERRORS and huge discounts? 🚨 Subscribe for FREE to get our most EXCLUSIVE deals (like 80% off!) straight to your inbox. Follow us for even more daily savings, Prime Day is just around the corner!",2024-09-19 05:52:05,https://x.com/Buyereviews/status/1836750107372589297,195,16,285,2993,1062,21133254,,,"Discover the best internet deals and promotions on tech, fashion, travel, and more. As an Amazon Associate we earn from qualifying purchases 💸",false,2016-06-30 18:39:46,USA,10398,3682,1775,20520,https://pbs.twimg.com/profile_banners/748692541197824000/1719241282,https://x.com/Buyereviews,https://pbs.twimg.com/profile_images/1805254975049568256/MBS1LFp1_normal.jpg,21318,false,true
