ID,Name,Handle,TweetText,TweetCreateTime,TweetURL,ReplyCount,QuoteCount,RetweetCount,LikeCount,BookmarkCount,Views,AllImageURL,VideoURL,Bio,CanDM,AccountCreateDate,Location,FollowersCount,FollowingCount,TotalFavouritesByUser,MediaCount,ProfileBannerURL,ProfileURL,AvatarURL,PostCount,Verified,IsBlueVerified
1881037546542760005,Costco Insider,@Costco_Insider,"We just dropped the new February 2025 Costco Coupon Book! https://t.co/RVnZdaLPQz Runs from January 29th through February 23rd. Take a peek at the Valentine's Day deals...

#costco #costcoinsider #costcosavingsbook #costcocoupons #costcocouponbook #costcoshopping #costcodeals",2025-01-19 09:54:33,https://x.com/Costco_Insider/status/1881037546542760005,497,7,9,23,2,16761,,,"All the deals and coupons available at Costco as well as insider information about upcoming changes, products, and other tips to become an expert Costco shopper",false,2010-06-29 16:06:46,United States,10779,12,13,59,https://pbs.twimg.com/profile_banners/161079363/1549570519,https://x.com/Costco_Insider,https://pbs.twimg.com/profile_images/1079222232/Paper-Hole1_normal.gif,431,false,true
1882798104677880063,BEA,@Bea7746,@Costco_Insider You're  way to liberal for me.  I don't shop where Satan is roaming around.  Just like the witch on the front of the Starbucks coffee... NOT HAPPENING💥,2025-01-24 06:30:23,https://x.com/Bea7746/status/1882798104677880063,0,0,3,80,0,628,,,"I am 💯% a Christian Constitutional Conservative. Doing what is RIGHT💥🇺🇲✝️💥 TRUMP/VANCE 2024
NO DM'S... PLEASE!",false,2024-07-13 06:53:05,"Johns Creek, GA",1017,1542,23071,21,https://pbs.twimg.com/profile_banners/1812122933122539520/1720880760,https://x.com/Bea7746,https://pbs.twimg.com/profile_images/1812123471188488192/CXw4Jzck_normal.jpg,7901,false,true
1883542623744627095,OurGovtSucks,@GovtSucks007,@Costco_Insider Canceled membership. Y’all are done. https://t.co/ojO3TPJoDG,2025-01-26 07:48:50,https://x.com/GovtSucks007/status/1883542623744627095,4,0,0,45,0,2461,https://pbs.twimg.com/tweet_video_thumb/GiOwCC2W0AAayDg.jpg,undefined,"Wife. Mother. Animal Lover/Rescuer/Foster. TRUMP GIRL. NO DM PLEASE-I’m too old for d*ck pics and too bitter for love, so…🤷🏻‍♀️",false,2024-04-21 06:54:44,,5269,5134,54016,3099,https://pbs.twimg.com/profile_banners/1782045166867566592/1733945031,https://x.com/GovtSucks007,https://pbs.twimg.com/profile_images/1866996741322440704/XzE8AA8__normal.jpg,21489,false,true
1886243220029665473,Fighting Machine,@fghtngmachne,"Avoid Tariff, annex our brothers and sisters.  25% off to celebrate. Use code tariff2025",2025-02-02 18:40:03,https://x.com/fghtngmachne/status/1886243220029665473,4,0,1,12,2,37547,,,We are here to celebrate the next evolution of The Great Experiment.,false,2024-12-22 19:05:56,USA,6,17,19,29,https://pbs.twimg.com/profile_banners/1871029399467806720/1735491725,https://x.com/fghtngmachne,https://pbs.twimg.com/profile_images/1871030802093391872/A4Orpo6G_normal.png,84,false,true
1883551586326310968,LadyEnigma,@LadyEnigma11,@Costco_Insider My family spends thousands of dollars at Costco every year. We refuse to shop Costco until they get rid of their DEI hiring practices and woke policies!  #boycottcostco,2025-01-26 08:24:27,https://x.com/LadyEnigma11/status/1883551586326310968,1,0,4,47,0,429,,,I’m back after being suspended by cowardly politicians. LEO Wife and Mother.,false,2022-11-19 19:13:24,Commiefornia,383,1348,21156,170,https://pbs.twimg.com/profile_banners/1594166944101302273/1668923410,https://x.com/LadyEnigma11,https://pbs.twimg.com/profile_images/1856975670032961537/WCcjJ54P_normal.jpg,2494,false,true
1882681357450785239,Danny Boy,@Danny_Baja1000,@Costco_Insider No thanks! After 30 years as a card holder we're canceling @Costco for thier DEI race discrimination program and for not wanting to back free speech on @X. https://t.co/BFlEGMsT9V,2025-01-23 22:46:28,https://x.com/Danny_Baja1000/status/1882681357450785239,8,0,22,242,0,2036,https://pbs.twimg.com/media/GiCgrZxawAA4yBy.jpg,,"Believer in the Spirit
President of North America Transportation. PNW 🏞 #MAGA #Americafirst #ProLife #yearofthetiger🐅 I'm back! J6 Lost 167k followers. IFBAP",false,2024-01-09 17:03:03,Ariel,3250,2864,197585,1558,https://pbs.twimg.com/profile_banners/1744887437523124224/1704859440,https://x.com/Danny_Baja1000,https://pbs.twimg.com/profile_images/1854941019718201344/GnMFEiDT_normal.jpg,9276,false,true
1882653783366541665,Cynthia Holt,@Ghostofcynthia,"@Costco_Insider Costco refuses to end it's destructive DEI practices. Boycott them into bankruptcy.

Go fuck yourself!",2025-01-23 20:56:54,https://x.com/Ghostofcynthia/status/1882653783366541665,9,0,40,382,0,2278,,,"Mother of two. Christian. Constitutionalist. 1A, 2A, Republic of America. Law & Order. Truth & Justice. ⚖️ God Bless Donald J. Trump. 🇺🇸 #MAGA  🚫NO DMS🚫",false,2024-06-02 08:24:20,MAGADONIA,52408,22368,100691,695,https://pbs.twimg.com/profile_banners/1797288059609759744/1737049382,https://x.com/Ghostofcynthia,https://pbs.twimg.com/profile_images/1886750858001498112/nIb-NGwm_normal.jpg,49084,false,true
1883557442551980528,Danirlla,@d_shawstein,@Costco_Insider Will now do all my shopping at BJ’s..the more you know,2025-01-26 08:47:43,https://x.com/d_shawstein/status/1883557442551980528,7,0,11,95,0,1191,,,Woman. Life. Freedom Let’s Go Mets🧡💙,false,2021-11-15 12:22:54,,1372,1185,173362,2789,https://pbs.twimg.com/profile_banners/1460342470613643265/1738793043,https://x.com/d_shawstein,https://pbs.twimg.com/profile_images/1590020933460398088/S1H_8Q6e_normal.jpg,21676,false,true
1883594674168053888,Brewpubpolitics 🇺🇸,@Brewpubpolitics,"@Costco_Insider Can't you just say COSTCO believes in treating all human beings equally? Instead, Al Sharpton the most divisive of all shows up to tout your leadership decision. How very sad.",2025-01-26 11:15:40,https://x.com/Brewpubpolitics/status/1883594674168053888,2,0,5,67,0,440,,,Motto: There’s still time to change the road you’re on. Disclaimer: My account my personal views not associated with any entity.,false,2022-09-03 18:15:05,,1390,1574,49831,1056,https://pbs.twimg.com/profile_banners/1566233271754711040/1721636814,https://x.com/Brewpubpolitics,https://pbs.twimg.com/profile_images/1749624639494516736/GJA5iux0_normal.jpg,39443,false,true
1883713533168554174,Doc Santiago Ph.D.🤠🇺🇸 🇮🇱,@CarmenBSantiag1,"@Costco_Insider Go woke, go broke!",2025-01-26 19:07:58,https://x.com/CarmenBSantiag1/status/1883713533168554174,0,0,0,10,0,90,,,"Non-apologetic Unconventional Conservative White Hispanic Spiritual Jewish granny who is witty, bitchy, & wise. Pro 1A, 2A, Legal Immigration; No DM's",false,2021-01-08 09:31:35,,3397,4572,51987,361,https://pbs.twimg.com/profile_banners/1347596760626176002/1726509369,https://x.com/CarmenBSantiag1,https://pbs.twimg.com/profile_images/1350566937223454722/syf-VT1C_normal.jpg,21348,false,true
